0.07020000	0.35644531	0.01000000
0.07040000	0.33691406	0.01000000
0.07060000	0.31835937	0.00218366
0.07080000	0.30175781	0.00218366
0.07100000	0.27832031	0.01000000
0.07120000	0.26171875	0.00267443
0.07140000	0.24316406	0.00218366
0.07160000	0.22460937	0.01000000
0.07180000	0.20800781	0.00267443
0.07200000	0.19042969	0.01000000
0.07220000	0.17578125	0.01000000
0.07240000	0.16113281	0.01000000
0.07260000	0.14648437	0.01000000
0.07280000	0.13183594	0.01000000
0.07300000	0.11914062	0.00267443
0.07320000	0.10742187	0.01000000
0.07340000	0.09765625	0.01000000
0.07360000	0.08789062	0.01000000
0.07380000	0.07910156	0.00218366
0.07400000	0.07226562	0.00218366
0.07420000	0.06347656	0.01000000
0.07440000	0.05468750	0.00218366
0.07460000	0.04882812	0.01000000
0.07480000	0.04394531	0.01000000
0.07500000	0.04003906	0.00218366
0.07520000	0.03906250	0.01000000
0.07540000	0.03417969	0.01000000
0.07560000	0.02929687	0.01000000
0.07580000	0.03027344	0.00218366
0.07600000	0.02832031	0.00218366
0.07620000	0.02539062	0.00218366
0.07640000	0.02539062	0.00218366
0.07660000	0.02441406	0.01000000
0.07680000	0.02441406	0.01000000
0.07700000	0.02734375	0.00267443
0.07720000	0.02929687	0.01000000
0.07740000	0.02929687	0.01000000
0.07760000	0.02929687	0.01000000
0.07780000	0.03027344	0.00218366
0.07800000	0.03320312	0.00218366
0.07820000	0.03515625	0.00218366
0.07840000	0.03710937	0.00267443
0.07860000	0.03906250	0.01000000
0.07880000	0.04101562	0.00267443
0.07900000	0.04394531	0.01000000
0.07920000	0.04589844	0.00267443
0.07940000	0.04882812	0.01000000
0.07960000	0.04882812	0.01000000
0.07980000	0.05371094	0.01000000
0.08000000	0.05371094	0.01000000
0.08020000	0.05371094	0.01000000
0.08040000	0.05371094	0.01000000
0.08060000	0.05761719	0.00218366
0.08080000	0.05761719	0.00218366
0.08100000	0.05859375	0.01000000
0.08120000	0.05859375	0.01000000
0.08140000	0.05859375	0.01000000
0.08160000	0.05859375	0.01000000
0.08180000	0.05859375	0.01000000
0.08200000	0.05859375	0.01000000
0.08220000	0.05859375	0.01000000
0.08240000	0.05859375	0.01000000
0.08260000	0.05664062	0.00267443
0.08280000	0.05371094	0.01000000
0.08300000	0.05468750	0.00218366
0.08320000	0.05273437	0.00218366
0.08340000	0.05371094	0.01000000
0.08360000	0.04882812	0.01000000
0.08380000	0.04882812	0.01000000
0.08400000	0.04882812	0.01000000
0.08420000	0.04589844	0.00267443
0.08440000	0.04394531	0.01000000
0.08460000	0.04296875	0.00218366
0.08480000	0.03906250	0.01000000
0.08500000	0.03906250	0.01000000
0.08520000	0.03710937	0.00267443
0.08540000	0.03710937	0.00267443
0.08560000	0.03613281	0.00267443
0.08580000	0.03417969	0.01000000
0.08600000	0.03320312	0.00218366
0.08620000	0.03125000	0.00267443
0.08640000	0.02929687	0.01000000
0.08660000	0.02929687	0.01000000
0.08680000	0.02929687	0.01000000
0.08700000	0.02929687	0.01000000
0.08720000	0.02929687	0.01000000
0.08740000	0.02832031	0.00218366
0.08760000	0.02734375	0.00267443
0.08780000	0.02636719	0.00267443
0.08800000	0.02636719	0.00267443
0.08820000	0.02441406	0.01000000
0.08840000	0.02539062	0.00218366
0.08860000	0.02539062	0.00218366
0.08880000	0.02636719	0.00267443
0.08900000	0.02636719	0.00267443
0.08920000	0.02734375	0.00267443
0.08940000	0.02832031	0.00218366
0.08960000	0.02929687	0.01000000
0.08980000	0.02832031	0.00218366
0.09000000	0.02929687	0.01000000
0.09020000	0.02929687	0.01000000
0.09040000	0.02929687	0.01000000
0.09060000	0.02929687	0.01000000
0.09080000	0.03222656	0.00267443
0.09100000	0.03027344	0.00218366
0.09120000	0.03222656	0.00267443
0.09140000	0.03417969	0.01000000
0.09160000	0.03320312	0.00218366
0.09180000	0.03320312	0.00218366
0.09200000	0.03417969	0.01000000
0.09220000	0.03417969	0.01000000
0.09240000	0.03417969	0.01000000
0.09260000	0.03515625	0.00218366
0.09280000	0.03417969	0.01000000
0.09300000	0.03613281	0.00267443
0.09320000	0.03417969	0.01000000
0.09340000	0.03417969	0.01000000
0.09360000	0.03515625	0.00218366
0.09380000	0.03515625	0.00218366
0.09400000	0.03613281	0.00267443
0.09420000	0.03417969	0.01000000
0.09440000	0.03417969	0.01000000
0.09460000	0.03417969	0.01000000
0.09480000	0.03417969	0.01000000
0.09500000	0.03417969	0.01000000
